trial,msg_len,flip_pos,beta,alpha,p_percent
19319,128,65,91,58,50.55555555555556
19320,128,41,95,55,52.77777777777778
19321,128,42,80,48,44.44444444444444
19322,128,9,88,63,48.888888888888886
19323,128,43,79,60,43.888888888888886
19324,128,36,91,54,50.55555555555556
19325,128,1,79,69,43.888888888888886
19326,128,109,91,57,50.55555555555556
19327,128,94,81,59,45.0
19328,128,68,91,53,50.55555555555556
19329,128,30,86,48,47.77777777777778
19330,128,23,83,53,46.111111111111114
19331,128,67,76,72,42.22222222222222
19332,128,47,87,66,48.333333333333336
19333,128,1,97,62,53.888888888888886
19334,128,71,87,53,48.333333333333336
19335,128,76,84,50,46.666666666666664
19336,128,26,86,59,47.77777777777778
19337,128,83,91,59,50.55555555555556
19338,128,111,89,74,49.44444444444444
19339,128,25,85,60,47.22222222222222
19340,128,18,91,54,50.55555555555556
19341,128,16,92,70,51.11111111111111
19342,128,59,90,59,50.0
19343,128,69,89,59,49.44444444444444
19344,128,95,87,62,48.333333333333336
19345,128,6,91,69,50.55555555555556
19346,128,16,89,65,49.44444444444444
19347,128,56,84,56,46.666666666666664
19348,128,40,89,75,49.44444444444444
19349,128,95,88,62,48.888888888888886
19350,128,117,93,62,51.66666666666667
19351,128,23,91,52,50.55555555555556
19352,128,12,90,58,50.0
19353,128,83,87,61,48.333333333333336
19354,128,36,82,71,45.55555555555556
19355,128,35,80,76,44.44444444444444
19356,128,57,73,54,40.55555555555556
19357,128,44,89,64,49.44444444444444
19358,128,99,96,63,53.333333333333336
19359,128,51,90,63,50.0
19360,128,8,90,62,50.0
19361,128,92,103,66,57.22222222222222
19362,128,121,76,67,42.22222222222222
19363,128,64,79,61,43.888888888888886
19364,128,5,91,62,50.55555555555556
19365,128,80,90,43,50.0
19366,128,46,93,71,51.66666666666667
19367,128,96,88,56,48.888888888888886
19368,128,9,77,52,42.77777777777778
19369,128,0,98,58,54.44444444444444
19370,128,59,90,51,50.0
19371,128,14,85,64,47.22222222222222
19372,128,4,78,75,43.333333333333336
19373,128,68,88,61,48.888888888888886
19374,128,61,89,46,49.44444444444444
19375,128,119,76,68,42.22222222222222
19376,128,115,83,55,46.111111111111114
19377,128,113,83,55,46.111111111111114
19378,128,36,81,56,45.0
19379,128,60,90,54,50.0
19380,128,55,83,70,46.111111111111114
19381,128,107,79,59,43.888888888888886
19382,128,55,74,64,41.11111111111111
19383,128,94,78,80,43.333333333333336
19384,128,125,76,59,42.22222222222222
19385,128,83,84,60,46.666666666666664
19386,128,64,78,75,43.333333333333336
19387,128,29,80,67,44.44444444444444
19388,128,75,98,68,54.44444444444444
19389,128,3,83,63,46.111111111111114
19390,128,7,95,61,52.77777777777778
19391,128,33,86,60,47.77777777777778
19392,128,64,85,62,47.22222222222222
19393,128,67,80,52,44.44444444444444
19394,128,126,96,57,53.333333333333336
19395,128,120,85,60,47.22222222222222
19396,128,30,86,54,47.77777777777778
19397,128,101,84,78,46.666666666666664
19398,128,7,81,68,45.0
19399,128,22,90,65,50.0
19400,128,99,86,60,47.77777777777778
19401,128,120,90,61,50.0
19402,128,88,89,56,49.44444444444444
19403,128,116,90,59,50.0
19404,128,92,86,73,47.77777777777778
19405,128,55,87,66,48.333333333333336
19406,128,62,91,64,50.55555555555556
19407,128,78,84,76,46.666666666666664
19408,128,38,79,72,43.888888888888886
19409,128,113,92,72,51.11111111111111
19410,128,20,74,60,41.11111111111111
19411,128,51,91,54,50.55555555555556
19412,128,103,87,53,48.333333333333336
19413,128,27,89,62,49.44444444444444
19414,128,84,97,65,53.888888888888886
19415,128,40,85,79,47.22222222222222
19416,128,90,83,65,46.111111111111114
19417,128,23,87,49,48.333333333333336
19418,128,71,80,57,44.44444444444444
19419,128,1,83,67,46.111111111111114
19420,128,84,84,62,46.666666666666664
19421,128,18,71,73,39.44444444444444
19422,128,35,96,65,53.333333333333336
19423,128,50,92,64,51.11111111111111
19424,128,50,77,61,42.77777777777778
19425,128,35,93,60,51.66666666666667
19426,128,28,88,57,48.888888888888886
19427,128,119,97,62,53.888888888888886
19428,128,15,81,70,45.0
19429,128,56,85,70,47.22222222222222
19430,128,85,91,60,50.55555555555556
19431,128,7,84,71,46.666666666666664
19432,128,15,83,72,46.111111111111114
19433,128,33,87,47,48.333333333333336
19434,128,68,92,52,51.11111111111111
19435,128,104,91,53,50.55555555555556
19436,128,73,81,60,45.0
19437,128,5,85,56,47.22222222222222
19438,128,104,88,74,48.888888888888886
19439,128,59,90,60,50.0
19440,128,88,92,55,51.11111111111111
19441,128,37,85,62,47.22222222222222
19442,128,112,77,47,42.77777777777778
19443,128,62,88,54,48.888888888888886
19444,128,121,91,50,50.55555555555556
19445,128,35,83,50,46.111111111111114
19446,128,86,86,62,47.77777777777778
19447,128,68,85,51,47.22222222222222
19448,128,19,83,47,46.111111111111114
19449,128,24,89,66,49.44444444444444
19450,128,58,82,69,45.55555555555556
19451,128,60,88,57,48.888888888888886
19452,128,30,87,52,48.333333333333336
19453,128,0,90,61,50.0
19454,128,51,72,60,40.0
19455,128,110,79,58,43.888888888888886
19456,128,47,75,72,41.66666666666667
19457,128,80,85,71,47.22222222222222
19458,128,87,76,48,42.22222222222222
19459,128,116,87,75,48.333333333333336
19460,128,90,78,68,43.333333333333336
19461,128,48,100,72,55.55555555555556
19462,128,2,83,52,46.111111111111114
19463,128,76,91,72,50.55555555555556
19464,128,83,87,56,48.333333333333336
19465,128,66,84,77,46.666666666666664
19466,128,9,83,72,46.111111111111114
19467,128,20,89,57,49.44444444444444
19468,128,32,84,57,46.666666666666664
19469,128,86,103,71,57.22222222222222
19470,128,44,97,67,53.888888888888886
19471,128,23,92,78,51.11111111111111
19472,128,119,85,57,47.22222222222222
19473,128,2,93,60,51.66666666666667
19474,128,69,81,54,45.0
19475,128,25,87,59,48.333333333333336
19476,128,4,87,47,48.333333333333336
19477,128,1,89,58,49.44444444444444
19478,128,115,70,60,38.88888888888889
19479,128,107,99,49,55.00000000000001
19480,128,101,86,78,47.77777777777778
19481,128,107,80,56,44.44444444444444
19482,128,109,95,72,52.77777777777778
19483,128,120,87,70,48.333333333333336
19484,128,64,87,60,48.333333333333336
19485,128,75,90,62,50.0
19486,128,74,90,69,50.0
19487,128,85,89,70,49.44444444444444
19488,128,121,91,62,50.55555555555556
19489,128,93,83,58,46.111111111111114
19490,128,44,88,68,48.888888888888886
19491,128,99,89,72,49.44444444444444
19492,128,71,88,67,48.888888888888886
19493,128,70,90,51,50.0
19494,128,71,81,68,45.0
19495,128,26,80,69,44.44444444444444
19496,128,1,90,71,50.0
19497,128,33,90,50,50.0
19498,128,101,86,59,47.77777777777778
19499,128,91,86,49,47.77777777777778
19500,128,70,84,63,46.666666666666664
19501,128,51,89,83,49.44444444444444
19502,128,31,80,71,44.44444444444444
19503,128,74,83,49,46.111111111111114
19504,128,74,83,58,46.111111111111114
19505,128,46,93,76,51.66666666666667
19506,128,91,97,57,53.888888888888886
19507,128,102,90,53,50.0
19508,128,42,87,65,48.333333333333336
19509,128,91,82,63,45.55555555555556
19510,128,13,88,57,48.888888888888886
19511,128,79,82,67,45.55555555555556
19512,128,91,83,62,46.111111111111114
19513,128,84,90,60,50.0
19514,128,6,78,59,43.333333333333336
19515,128,6,86,61,47.77777777777778
19516,128,41,76,54,42.22222222222222
19517,128,44,78,62,43.333333333333336
19518,128,86,91,55,50.55555555555556
19519,128,10,89,65,49.44444444444444
19520,128,13,93,56,51.66666666666667
19521,128,23,84,69,46.666666666666664
19522,128,45,86,63,47.77777777777778
19523,128,87,86,64,47.77777777777778
19524,128,95,86,58,47.77777777777778
19525,128,123,82,57,45.55555555555556
19526,128,115,86,63,47.77777777777778
19527,128,116,82,62,45.55555555555556
19528,128,85,88,56,48.888888888888886
19529,128,32,87,58,48.333333333333336
19530,128,28,90,70,50.0
19531,128,31,83,56,46.111111111111114
19532,128,103,88,60,48.888888888888886
19533,128,94,87,58,48.333333333333336
19534,128,120,75,57,41.66666666666667
19535,128,2,89,64,49.44444444444444
19536,128,13,82,62,45.55555555555556
19537,128,48,79,62,43.888888888888886
19538,128,127,84,77,46.666666666666664
19539,128,91,77,61,42.77777777777778
19540,128,1,93,79,51.66666666666667
19541,128,23,81,72,45.0
19542,128,120,96,68,53.333333333333336
19543,128,81,81,54,45.0
19544,128,66,85,63,47.22222222222222
19545,128,114,85,46,47.22222222222222
19546,128,43,78,62,43.333333333333336
19547,128,72,82,65,45.55555555555556
19548,128,53,87,63,48.333333333333336
19549,128,8,79,49,43.888888888888886
19550,128,80,104,69,57.77777777777777
19551,128,77,93,55,51.66666666666667
19552,128,102,88,62,48.888888888888886
19553,128,20,74,57,41.11111111111111
19554,128,22,78,60,43.333333333333336
19555,128,13,96,57,53.333333333333336
19556,128,4,95,54,52.77777777777778
19557,128,77,75,62,41.66666666666667
19558,128,57,84,70,46.666666666666664
19559,128,35,87,57,48.333333333333336
19560,128,67,97,48,53.888888888888886
19561,128,41,82,42,45.55555555555556
19562,128,72,83,74,46.111111111111114
19563,128,58,82,67,45.55555555555556
19564,128,5,80,62,44.44444444444444
19565,128,29,91,54,50.55555555555556
19566,128,12,88,62,48.888888888888886
19567,128,107,88,61,48.888888888888886
19568,128,40,86,45,47.77777777777778
19569,128,53,77,64,42.77777777777778
19570,128,102,97,77,53.888888888888886
19571,128,7,80,74,44.44444444444444
19572,128,58,91,56,50.55555555555556
19573,128,67,91,70,50.55555555555556
19574,128,7,97,63,53.888888888888886
19575,128,121,87,59,48.333333333333336
19576,128,5,87,52,48.333333333333336
19577,128,115,76,58,42.22222222222222
19578,128,69,90,53,50.0
19579,128,26,91,55,50.55555555555556
19580,128,22,83,52,46.111111111111114
19581,128,94,80,48,44.44444444444444
19582,128,22,83,65,46.111111111111114
19583,128,23,87,63,48.333333333333336
19584,128,91,77,61,42.77777777777778
19585,128,92,78,66,43.333333333333336
19586,128,24,81,51,45.0
19587,128,1,90,64,50.0
19588,128,13,88,64,48.888888888888886
19589,128,9,86,66,47.77777777777778
19590,128,112,85,58,47.22222222222222
19591,128,87,78,55,43.333333333333336
19592,128,27,82,81,45.55555555555556
19593,128,15,94,61,52.22222222222223
19594,128,10,92,65,51.11111111111111
19595,128,97,67,71,37.22222222222222
19596,128,80,92,72,51.11111111111111
19597,128,88,82,67,45.55555555555556
19598,128,92,90,63,50.0
19599,128,77,81,46,45.0
19600,128,7,81,62,45.0
19601,128,88,85,58,47.22222222222222
19602,128,88,91,52,50.55555555555556
19603,128,84,90,55,50.0
19604,128,125,83,64,46.111111111111114
19605,128,62,87,50,48.333333333333336
19606,128,81,82,63,45.55555555555556
19607,128,21,89,66,49.44444444444444
19608,128,120,80,73,44.44444444444444
19609,128,118,90,61,50.0
19610,128,33,94,57,52.22222222222223
19611,128,94,81,67,45.0
19612,128,28,80,55,44.44444444444444
19613,128,45,89,56,49.44444444444444
19614,128,19,90,53,50.0
19615,128,51,86,56,47.77777777777778
19616,128,2,78,71,43.333333333333336
19617,128,92,87,67,48.333333333333336
19618,128,29,77,66,42.77777777777778
19619,128,36,82,61,45.55555555555556
19620,128,19,81,46,45.0
19621,128,81,87,65,48.333333333333336
19622,128,7,71,61,39.44444444444444
19623,128,6,92,58,51.11111111111111
19624,128,29,89,70,49.44444444444444
19625,128,8,76,73,42.22222222222222
19626,128,91,85,60,47.22222222222222
19627,128,93,94,57,52.22222222222223
19628,128,23,86,59,47.77777777777778
19629,128,73,88,54,48.888888888888886
19630,128,52,92,59,51.11111111111111
19631,128,75,90,64,50.0
19632,128,91,92,60,51.11111111111111
19633,128,48,88,74,48.888888888888886
19634,128,74,80,57,44.44444444444444
19635,128,64,80,67,44.44444444444444
19636,128,119,99,52,55.00000000000001
19637,128,19,83,51,46.111111111111114
19638,128,11,98,61,54.44444444444444
19639,128,8,97,73,53.888888888888886
19640,128,54,76,51,42.22222222222222
19641,128,23,78,54,43.333333333333336
19642,128,120,87,61,48.333333333333336
19643,128,106,87,58,48.333333333333336
19644,128,45,80,56,44.44444444444444
19645,128,63,82,63,45.55555555555556
19646,128,35,95,54,52.77777777777778
19647,128,80,96,70,53.333333333333336
19648,128,36,76,63,42.22222222222222
19649,128,72,89,65,49.44444444444444
19650,128,8,78,68,43.333333333333336
19651,128,25,90,52,50.0
19652,128,27,90,55,50.0
19653,128,100,92,69,51.11111111111111
19654,128,103,99,69,55.00000000000001
19655,128,45,87,57,48.333333333333336
19656,128,103,90,61,50.0
19657,128,99,85,66,47.22222222222222
19658,128,28,101,57,56.111111111111114
19659,128,116,73,73,40.55555555555556
19660,128,21,79,67,43.888888888888886
19661,128,65,94,61,52.22222222222223
19662,128,117,90,66,50.0
19663,128,51,72,66,40.0
19664,128,29,80,60,44.44444444444444
19665,128,85,83,58,46.111111111111114
19666,128,49,74,64,41.11111111111111
19667,128,108,84,50,46.666666666666664
19668,128,121,80,65,44.44444444444444
19669,128,101,85,55,47.22222222222222
19670,128,10,91,53,50.55555555555556
19671,128,103,84,61,46.666666666666664
19672,128,68,84,66,46.666666666666664
19673,128,4,100,52,55.55555555555556
19674,128,93,78,57,43.333333333333336
19675,128,36,89,54,49.44444444444444
19676,128,6,76,53,42.22222222222222
19677,128,63,87,53,48.333333333333336
19678,128,108,81,61,45.0
19679,128,102,100,71,55.55555555555556
19680,128,114,94,62,52.22222222222223
19681,128,102,82,69,45.55555555555556
19682,128,41,97,55,53.888888888888886
19683,128,94,80,65,44.44444444444444
19684,128,30,69,62,38.333333333333336
19685,128,51,77,56,42.77777777777778
19686,128,97,81,76,45.0
19687,128,51,97,53,53.888888888888886
19688,128,61,79,64,43.888888888888886
19689,128,120,94,61,52.22222222222223
19690,128,55,80,61,44.44444444444444
19691,128,114,75,56,41.66666666666667
19692,128,111,73,59,40.55555555555556
19693,128,73,88,60,48.888888888888886
19694,128,104,89,58,49.44444444444444
19695,128,78,87,57,48.333333333333336
19696,128,21,76,61,42.22222222222222
19697,128,27,81,60,45.0
19698,128,44,85,59,47.22222222222222
19699,128,89,87,58,48.333333333333336
19700,128,34,86,58,47.77777777777778
19701,128,27,89,62,49.44444444444444
19702,128,71,79,64,43.888888888888886
19703,128,59,92,66,51.11111111111111
19704,128,6,89,47,49.44444444444444
19705,128,44,83,64,46.111111111111114
19706,128,34,82,54,45.55555555555556
19707,128,11,87,72,48.333333333333336
19708,128,17,81,65,45.0
19709,128,32,92,47,51.11111111111111
19710,128,56,80,56,44.44444444444444
19711,128,18,84,59,46.666666666666664
19712,128,112,77,69,42.77777777777778
19713,128,120,93,59,51.66666666666667
19714,128,34,101,60,56.111111111111114
19715,128,66,78,69,43.333333333333336
19716,128,76,80,55,44.44444444444444
19717,128,58,78,64,43.333333333333336
19718,128,110,99,62,55.00000000000001
19719,128,25,81,61,45.0
19720,128,108,78,53,43.333333333333336
19721,128,0,83,58,46.111111111111114
19722,128,39,88,57,48.888888888888886
19723,128,9,85,63,47.22222222222222
19724,128,70,83,69,46.111111111111114
19725,128,44,85,71,47.22222222222222
19726,128,45,75,62,41.66666666666667
19727,128,112,73,63,40.55555555555556
19728,128,119,89,57,49.44444444444444
19729,128,40,90,67,50.0
19730,128,17,98,57,54.44444444444444
19731,128,123,79,59,43.888888888888886
19732,128,1,87,58,48.333333333333336
19733,128,97,87,51,48.333333333333336
19734,128,24,73,63,40.55555555555556
19735,128,42,88,53,48.888888888888886
19736,128,88,84,55,46.666666666666664
19737,128,0,83,73,46.111111111111114
19738,128,44,84,66,46.666666666666664
19739,128,61,85,69,47.22222222222222
19740,128,3,77,64,42.77777777777778
19741,128,12,91,49,50.55555555555556
19742,128,85,85,57,47.22222222222222
19743,128,115,80,71,44.44444444444444
19744,128,24,81,61,45.0
19745,128,89,88,68,48.888888888888886
19746,128,45,88,65,48.888888888888886
19747,128,2,86,60,47.77777777777778
19748,128,121,86,62,47.77777777777778
19749,128,124,91,53,50.55555555555556
19750,128,64,77,64,42.77777777777778
19751,128,125,91,62,50.55555555555556
19752,128,49,97,75,53.888888888888886
19753,128,20,83,56,46.111111111111114
19754,128,127,92,86,51.11111111111111
19755,128,122,73,63,40.55555555555556
19756,128,87,84,67,46.666666666666664
19757,128,73,91,68,50.55555555555556
19758,128,72,96,46,53.333333333333336
19759,128,111,89,62,49.44444444444444
19760,128,107,92,55,51.11111111111111
19761,128,100,85,63,47.22222222222222
19762,128,44,91,62,50.55555555555556
19763,128,92,83,49,46.111111111111114
19764,128,80,98,67,54.44444444444444
19765,128,18,88,62,48.888888888888886
19766,128,13,88,60,48.888888888888886
19767,128,48,80,61,44.44444444444444
19768,128,39,85,68,47.22222222222222
19769,128,96,84,61,46.666666666666664
19770,128,43,80,53,44.44444444444444
19771,128,78,81,67,45.0
19772,128,45,74,51,41.11111111111111
19773,128,87,89,57,49.44444444444444
19774,128,26,78,58,43.333333333333336
19775,128,123,81,56,45.0
19776,128,65,84,65,46.666666666666664
19777,128,109,96,46,53.333333333333336
19778,128,5,80,48,44.44444444444444
19779,128,86,92,58,51.11111111111111
19780,128,7,86,51,47.77777777777778
19781,128,81,86,54,47.77777777777778
